"time","num_viewers","num_tweets","num_chats","num_emotes","num_donations","total_donations"
"2018-06-24 13:22:00+00",12301,3,1,0,2,10
"2018-06-24 13:23:00+00",12335,4,1,0,2,10
"2018-06-24 13:24:00+00",12411,3,1,0,2,10
"2018-06-24 13:25:00+00",12486,1,1,1,2,10
"2018-06-24 13:26:00+00",12512,6,1,1,2,10
"2018-06-24 13:27:00+00",12488,3,0,0,2,10
"2018-06-24 13:28:00+00",12514,9,2,0,2,10
"2018-06-24 13:29:00+00",12549,4,5,0,2,10
"2018-06-24 13:30:00+00",12618,4,5,2,2,10
"2018-06-24 13:31:00+00",12615,5,7,0,2,10
"2018-06-24 13:32:00+00",12643,6,10,2,2,10
"2018-06-24 13:33:00+00",12736,5,10,2,2,10
"2018-06-24 13:34:00+00",12736,7,10,1,2,10
"2018-06-24 13:35:00+00",12728,7,9,0,2,10
"2018-06-24 13:36:00+00",12733,5,6,0,2,10
"2018-06-24 13:37:00+00",12820,6,7,0,2,10
"2018-06-24 13:38:00+00",12830,8,17,1,2,10
"2018-06-24 13:39:00+00",12898,8,6,0,2,10
"2018-06-24 13:40:00+00",12977,6,13,4,2,10
"2018-06-24 13:41:00+00",12977,5,3,1,2,10
"2018-06-24 13:42:00+00",13048,10,5,0,2,10
"2018-06-24 13:43:00+00",13089,6,4,1,2,10
"2018-06-24 13:44:00+00",13168,9,10,3,2,10
"2018-06-24 13:45:00+00",13208,4,7,3,2,10
"2018-06-24 13:46:00+00",13195,8,5,4,2,10
"2018-06-24 13:47:00+00",13217,5,10,9,2,10
"2018-06-24 13:48:00+00",13316,8,6,3,2,10
"2018-06-24 13:49:00+00",13369,5,9,3,2,10
"2018-06-24 13:50:00+00",13421,2,5,1,2,10
"2018-06-24 13:51:00+00",13502,4,10,6,2,10
"2018-06-24 13:52:00+00",13514,6,8,3,2,10
"2018-06-24 13:53:00+00",13594,9,4,5,2,10
"2018-06-24 13:54:00+00",13705,11,6,4,2,10
"2018-06-24 13:55:00+00",13734,9,11,2,2,10
"2018-06-24 13:56:00+00",13890,4,9,1,2,10
"2018-06-24 13:57:00+00",13930,4,0,0,2,10
"2018-06-24 13:58:00+00",13551,6,7,7,2,10
"2018-06-24 13:59:00+00",13420,5,3,0,2,10
"2018-06-24 14:00:00+00",13343,6,5,1,2,10
"2018-06-24 14:01:00+00",13221,8,5,2,2,10
"2018-06-24 14:02:00+00",13229,6,4,4,2,10
"2018-06-24 14:03:00+00",13308,5,2,0,2,10
"2018-06-24 14:04:00+00",13357,7,4,2,2,10
"2018-06-24 14:05:00+00",13504,7,6,3,2,10
"2018-06-24 14:06:00+00",13677,5,0,0,2,10
"2018-06-24 14:07:00+00",13732,2,3,0,2,10
"2018-06-24 14:08:00+00",13789,2,4,1,2,10
"2018-06-24 14:09:00+00",13860,4,8,2,2,10
"2018-06-24 14:10:00+00",13956,7,1,0,2,10
"2018-06-24 14:11:00+00",13982,8,1,0,2,10
"2018-06-24 14:12:00+00",14147,8,5,1,2,10
"2018-06-24 14:13:00+00",14205,4,5,0,2,10
"2018-06-24 14:14:00+00",14234,7,2,0,2,10
"2018-06-24 14:15:00+00",14283,7,7,2,2,10
"2018-06-24 14:16:00+00",14283,5,3,2,2,10
"2018-06-24 14:17:00+00",14103,6,3,2,2,10
"2018-06-24 14:18:00+00",13907,6,3,0,2,10
"2018-06-24 14:19:00+00",13822,6,1,0,2,10
"2018-06-24 14:20:00+00",13782,12,3,2,2,10
"2018-06-24 14:21:00+00",13737,7,3,1,2,10
"2018-06-24 14:22:00+00",13845,12,5,0,2,10
"2018-06-24 14:23:00+00",13902,8,0,0,2,10
"2018-06-24 14:24:00+00",13969,8,3,2,2,10
"2018-06-24 14:25:00+00",14064,6,3,4,2,10
"2018-06-24 14:26:00+00",14117,2,6,9,2,10
"2018-06-24 14:27:00+00",14259,4,4,0,2,10
"2018-06-24 14:28:00+00",14304,7,4,2,2,10
"2018-06-24 14:29:00+00",14354,5,8,0,2,10
"2018-06-24 14:30:00+00",15666,3,8,0,2,10
"2018-06-24 14:31:00+00",15738,7,7,0,2,10
"2018-06-24 14:32:00+00",15709,8,2,0,3,15
"2018-06-24 14:33:00+00",15709,16,11,0,3,15
"2018-06-24 14:34:00+00",15787,11,6,1,3,15
"2018-06-24 14:35:00+00",15838,9,13,4,3,15
"2018-06-24 14:36:00+00",15968,10,13,9,3,15
"2018-06-24 14:37:00+00",16096,14,14,8,3,15
"2018-06-25 08:15:00+00",62816,6,38,70,2445,173006.88
"2018-06-25 08:16:00+00",62781,3,36,36,2445,173006.88
"2018-06-25 08:17:00+00",63185,5,34,44,2445,173006.88
"2018-06-25 08:18:00+00",63390,6,14,19,2445,173006.88
"2018-06-25 08:19:00+00",63543,4,53,135,2446,173011.88
"2018-06-25 08:20:00+00",63643,3,76,125,2446,173011.88
"2018-06-25 08:21:00+00",63818,8,24,18,2448,173041.88
"2018-06-25 08:22:00+00",63681,5,33,17,2450,173566.88
"2018-06-25 08:23:00+00",61777,6,46,18,2451,173591.88
"2018-06-25 08:24:00+00",61960,6,33,27,2451,173591.88
"2018-06-25 08:31:00+00",61363,7,40,36,2456,173696.88
"2018-06-25 08:32:00+00",61941,6,45,19,2456,173696.88
"2018-06-25 09:18:00+00",62027,5,17,8,2489,176381.88
"2018-06-25 09:19:00+00",62031,3,31,9,2490,176396.88
"2018-06-25 09:20:00+00",62070,4,25,7,2490,176396.88
"2018-06-25 09:21:00+00",62385,2,17,11,2491,176411.88
"2018-06-25 09:22:00+00",62290,3,14,8,2491,176411.88
"2018-06-25 14:30:00+00",85193,9,80,123,2735,183026.94
"2018-06-25 14:31:00+00",85604,11,91,91,2735,183026.94
"2018-06-25 14:32:00+00",85669,14,85,54,2736,183031.94
"2018-06-25 14:33:00+00",85933,15,92,105,2736,183031.94
"2018-06-25 14:34:00+00",85933,10,52,84,2736,183031.94
"2018-06-25 14:35:00+00",86153,9,43,88,2739,183221.94
"2018-06-25 14:36:00+00",89254,8,51,82,2740,183246.94
"2018-06-25 14:37:00+00",84412,19,42,49,2741,183296.94
"2018-06-25 14:38:00+00",83758,10,55,58,2745,183416.94
"2018-06-25 14:39:00+00",83461,7,68,87,2748,183611.94
"2018-06-25 14:40:00+00",83329,17,54,99,2753,183683.24
"2018-06-25 14:41:00+00",83536,13,47,62,2761,184108.24
"2018-06-25 14:42:00+00",83852,9,52,35,2762,184133.24
"2018-06-25 14:43:00+00",84203,6,77,103,2766,184213.24
"2018-06-25 14:44:00+00",85042,15,35,22,2766,184213.24
"2018-06-25 15:10:00+00",90526,11,22,13,2815,186097.24
"2018-06-25 15:11:00+00",90670,8,25,16,2816,186102.24
"2018-06-25 15:12:00+00",90998,16,50,19,2816,186102.24
"2018-06-25 15:13:00+00",91146,12,89,108,2817,186127.24
"2018-06-25 15:14:00+00",91576,19,38,30,2817,186127.24
"2018-06-25 15:15:00+00",91529,4,56,70,2817,186127.24
"2018-06-25 15:16:00+00",92066,6,124,335,2819,186402.24
"2018-06-25 15:17:00+00",92066,20,166,226,2819,186402.24
"2018-06-25 15:18:00+00",93387,17,65,27,2819,186402.24
"2018-06-25 15:19:00+00",93663,13,44,49,2820,186452.24
"2018-06-25 15:20:00+00",94026,8,42,34,2820,186452.24
"2018-06-25 15:21:00+00",93447,14,41,34,2821,186472.24
"2018-06-25 15:22:00+00",91466,10,29,21,2824,186567.24
"2018-06-25 15:23:00+00",91041,15,53,24,2826,186687.66
"2018-06-25 15:24:00+00",91119,12,74,62,2828,186757.66
"2018-06-25 15:25:00+00",90808,9,39,32,2831,187047.66
"2018-06-25 15:26:00+00",90901,13,29,35,2838,187547.66
"2018-06-25 15:27:00+00",90901,14,30,24,2844,187717.66
"2018-06-25 15:28:00+00",91344,28,37,40,2847,187812.66
"2018-06-25 15:29:00+00",91695,22,27,29,2848,187832.66
"2018-06-25 15:30:00+00",92660,9,25,29,2852,187942.66
"2018-06-25 15:31:00+00",92842,13,42,22,2852,187942.66
"2018-06-25 15:32:00+00",93586,10,42,43,2855,188162.66
"2018-06-25 15:33:00+00",93586,7,28,38,2855,188162.66
"2018-06-25 15:34:00+00",94181,10,45,55,2856,188187.66
"2018-06-25 15:35:00+00",94026,9,25,17,2856,188187.66
"2018-06-25 15:36:00+00",94636,17,69,52,2856,188187.66
"2018-06-25 17:22:00+00",101266,13,24,31,3072,220981.89
"2018-06-25 17:23:00+00",101198,13,82,103,3073,221006.89
"2018-06-25 17:24:00+00",101050,12,66,55,3075,221046.89
"2018-06-25 17:25:00+00",101536,19,39,57,3075,221046.89
"2018-06-25 17:26:00+00",101617,11,50,121,3075,221046.89
"2018-06-25 17:27:00+00",101731,12,57,132,3076,221066.89
"2018-06-25 17:28:00+00",101736,6,56,104,3077,221091.89
"2018-06-25 17:29:00+00",101738,8,56,80,3080,221176.89
"2018-06-25 17:30:00+00",101755,7,49,111,3083,221231.89
"2018-06-25 17:31:00+00",102021,12,35,58,3087,221326.89
"2018-06-25 17:32:00+00",102543,10,91,234,3090,221476.89
"2018-06-25 17:33:00+00",102794,20,75,179,3095,221601.89
"2018-06-25 17:34:00+00",103009,24,48,33,3095,221601.89
"2018-06-25 17:35:00+00",103132,22,54,41,3097,221631.89
"2018-06-25 17:36:00+00",103542,12,37,20,3097,221631.89
"2018-06-25 17:37:00+00",103542,15,88,42,3100,221731.89
"2018-06-25 17:38:00+00",103886,8,71,63,3102,221906.89
"2018-06-25 17:39:00+00",103736,12,51,36,3103,221931.89
"2018-06-25 17:40:00+00",103931,11,110,195,3106,221981.89
"2018-06-25 17:41:00+00",103796,23,95,101,3107,222006.89
"2018-06-25 18:02:00+00",105482,19,52,46,3173,224813.06
"2018-06-25 18:03:00+00",105325,17,50,39,3174,224838.06
"2018-06-25 18:04:00+00",103290,17,39,34,3178,225033.06
"2018-06-25 18:05:00+00",103139,13,19,17,3181,225218.06
"2018-06-25 18:06:00+00",103537,13,61,41,3186,225538.06
"2018-06-25 18:07:00+00",103537,21,61,45,3188,225693.06
"2018-06-25 18:08:00+00",103670,10,82,100,3191,225753.06
"2018-06-25 18:09:00+00",103670,17,35,35,3193,225768.06
"2018-06-25 18:10:00+00",103963,27,71,68,3193,225768.06
"2018-06-25 18:11:00+00",103963,28,97,66,3193,225768.06
"2018-06-25 18:12:00+00",104264,23,54,39,3194,225793.06
"2018-06-25 18:13:00+00",104353,19,56,57,3195,225798.06
"2018-06-25 18:14:00+00",105781,18,24,65,3201,226065.56
"2018-06-25 18:15:00+00",110230,15,119,163,3201,226065.56
"2018-06-25 18:16:00+00",106367,14,21,38,3202,226095.56
"2018-06-25 18:18:00+00",106816,18,64,42,3205,226155.56
"2018-06-25 18:19:00+00",106991,24,70,83,3205,226155.56
"2018-06-25 18:17:00+00",106521,14,59,57,3204,226145.56
"2018-06-25 18:23:00+00",106702,14,68,107,3205,226155.56
"2018-06-25 18:22:00+00",107135,17,76,53,3205,226155.56
"2018-06-25 18:20:00+00",106955,13,60,45,3205,226155.56
"2018-06-25 18:24:00+00",106611,16,46,55,3206,226165.56
"2018-06-25 18:21:00+00",107164,22,64,37,3205,226155.56
"2018-06-25 18:44:00+00",108449,12,113,115,3227,227285.56
"2018-06-25 18:45:00+00",109195,12,48,49,3229,227495.56
"2018-06-25 18:46:00+00",109290,9,37,59,3229,227495.56
"2018-06-25 18:47:00+00",109772,12,39,55,3229,227495.56
"2018-06-25 18:48:00+00",109033,12,58,64,3230,227505.56
"2018-06-25 18:49:00+00",109401,10,52,46,3230,227505.56
"2018-06-25 18:50:00+00",109401,15,44,32,3230,227505.56
"2018-06-25 18:51:00+00",109461,13,228,639,3231,227515.56
"2018-06-25 18:52:00+00",110137,17,99,171,3233,227555.56
"2018-06-25 18:53:00+00",110621,16,54,31,3234,227705.56
"2018-06-25 18:54:00+00",110910,13,71,47,3236,227775.56
"2018-06-25 18:55:00+00",111001,18,34,21,3238,228000.56
"2018-06-25 18:56:00+00",110345,21,43,47,3243,228193.53
"2018-06-25 18:57:00+00",110185,14,47,29,3244,228253.53
"2018-06-25 18:58:00+00",110105,12,37,28,3247,228433.53
"2018-06-25 18:59:00+00",110105,7,102,179,3247,228433.53
"2018-06-24 14:38:00+00",16183,14,10,6,3,15
"2018-06-24 14:39:00+00",16167,7,7,6,3,15
"2018-06-24 14:40:00+00",16157,7,16,4,3,15
"2018-06-24 14:41:00+00",16173,9,9,1,3,15
"2018-06-24 14:42:00+00",16245,12,15,6,3,15
"2018-06-24 14:43:00+00",16327,8,14,8,3,15
"2018-06-24 14:44:00+00",16447,7,7,3,3,15
"2018-06-24 14:45:00+00",16447,10,12,7,3,15
"2018-06-24 14:46:00+00",16381,11,8,1,3,15
"2018-06-24 14:47:00+00",16265,8,5,2,3,15
"2018-06-24 14:48:00+00",16265,10,5,5,3,15
"2018-06-24 14:49:00+00",16124,12,8,3,3,15
"2018-06-24 14:50:00+00",16089,10,8,1,3,15
"2018-06-24 14:51:00+00",15994,13,9,2,3,15
"2018-06-24 14:52:00+00",15937,9,13,5,3,15
"2018-06-24 14:53:00+00",15937,6,8,2,3,15
"2018-06-24 14:54:00+00",15888,15,2,0,3,15
"2018-06-24 14:55:00+00",15970,8,5,1,3,15
"2018-06-24 14:56:00+00",16129,8,2,0,3,15
"2018-06-24 14:57:00+00",16152,8,3,1,3,15
"2018-06-24 14:58:00+00",16160,5,3,1,3,15
"2018-06-24 14:59:00+00",16260,12,3,1,3,15
"2018-06-24 15:00:00+00",16291,9,3,0,3,15
"2018-06-24 15:01:00+00",16387,8,8,0,3,15
"2018-06-24 15:02:00+00",16431,9,6,3,3,15
"2018-06-24 15:03:00+00",16569,13,6,4,3,15
"2018-06-24 15:04:00+00",16587,5,13,3,3,15
"2018-06-24 15:05:00+00",16692,5,11,7,3,15
"2018-06-24 15:06:00+00",16691,10,13,4,3,15
"2018-06-24 15:07:00+00",16698,12,10,0,3,15
"2018-06-24 15:08:00+00",16942,8,6,0,3,15
"2018-06-24 15:09:00+00",16992,7,13,1,3,15
"2018-06-24 15:10:00+00",17073,12,14,2,3,15
"2018-06-24 15:11:00+00",17214,8,8,0,3,15
"2018-06-24 15:12:00+00",17331,9,10,1,3,15
"2018-06-24 15:13:00+00",17539,9,8,1,3,15
"2018-06-24 15:14:00+00",17596,13,21,13,3,15
"2018-06-24 15:15:00+00",17650,10,24,18,3,15
"2018-06-24 15:16:00+00",17740,4,25,17,3,15
"2018-06-24 15:17:00+00",17897,5,27,11,3,15
"2018-06-24 15:18:00+00",18024,8,15,4,3,15
"2018-06-24 15:19:00+00",18084,10,14,3,3,15
"2018-06-24 15:20:00+00",18140,12,16,5,3,15
"2018-06-24 15:21:00+00",18406,4,21,6,3,15
"2018-06-24 15:22:00+00",18471,9,9,4,3,15
"2018-06-24 15:23:00+00",18655,8,10,4,3,15
"2018-06-24 15:24:00+00",18986,14,19,8,3,15
"2018-06-24 15:25:00+00",19293,8,13,5,3,15
"2018-06-24 15:26:00+00",19555,10,17,10,3,15
"2018-06-24 15:27:00+00",19719,8,22,11,3,15
"2018-06-24 15:28:00+00",19659,10,14,4,3,15
"2018-06-24 15:29:00+00",19737,11,18,8,3,15
"2018-06-24 15:30:00+00",19957,7,13,7,3,15
"2018-06-24 15:31:00+00",19957,5,19,5,3,15
"2018-06-24 15:32:00+00",20060,9,24,10,3,15
"2018-06-24 15:33:00+00",20196,10,22,9,3,15
"2018-06-24 15:34:00+00",20227,10,9,4,3,15
"2018-06-24 15:35:00+00",20254,7,25,10,3,15
"2018-06-24 15:36:00+00",20254,8,23,16,3,15
"2018-06-24 15:37:00+00",20375,90,223,110,3,15
"2018-06-24 15:38:00+00",20600,9,21,12,3,15
"2018-06-24 15:39:00+00",20737,4,20,7,3,15
"2018-06-24 15:40:00+00",20756,12,32,37,3,15
"2018-06-24 15:41:00+00",21052,17,15,11,3,15
"2018-06-24 15:42:00+00",21301,6,22,17,3,15
"2018-06-24 15:43:00+00",21381,9,21,25,3,15
"2018-06-24 15:44:00+00",21447,14,17,10,3,15
"2018-06-24 15:45:00+00",21754,6,25,15,3,15
"2018-06-24 15:46:00+00",22018,11,23,17,3,15
"2018-06-24 15:47:00+00",22250,16,19,27,3,15
"2018-06-24 15:48:00+00",22104,10,25,30,3,15
"2018-06-24 15:49:00+00",22166,14,20,8,3,15
"2018-06-24 15:50:00+00",22336,15,15,13,3,15
"2018-06-24 15:51:00+00",22538,10,13,6,3,15
"2018-06-24 15:52:00+00",22744,13,15,9,3,15
"2018-06-24 15:53:00+00",23045,16,17,4,3,15
"2018-06-24 15:54:00+00",23394,33,19,17,3,15
"2018-06-24 15:55:00+00",23746,29,24,16,3,15
"2018-06-24 15:56:00+00",24089,24,20,12,3,15
"2018-06-24 15:57:00+00",24726,22,14,0,3,15
"2018-06-24 15:58:00+00",25173,9,21,10,4,20
"2018-06-24 15:59:00+00",25283,16,18,7,4,20
"2018-06-24 16:00:00+00",25431,12,27,22,4,20
"2018-06-24 16:01:00+00",25602,22,113,119,4,20
"2018-06-24 16:02:00+00",0,38,77,100,4,20
"2018-06-24 16:03:00+00",0,78,54,98,4,20
"2018-06-24 16:04:00+00",0,54,82,127,4,20
"2018-06-24 16:05:00+00",25200,43,58,103,4,20
"2018-06-24 16:06:00+00",25796,51,78,76,4,20
"2018-06-24 16:07:00+00",26540,35,80,79,4,20
"2018-06-24 16:08:00+00",26754,45,46,88,4,20
"2018-06-24 16:09:00+00",27606,48,62,69,4,20
"2018-06-24 16:10:00+00",28405,38,73,57,4,20
"2018-06-24 16:11:00+00",28854,39,65,77,4,20
"2018-06-24 16:12:00+00",29229,37,74,91,6,180.16
"2018-06-24 16:13:00+00",30151,36,68,48,6,180.16
"2018-06-24 16:14:00+00",30768,29,117,102,6,180.16
"2018-06-24 16:15:00+00",30768,36,100,122,6,180.16
"2018-06-24 16:16:00+00",31845,41,85,82,6,180.16
"2018-06-24 16:17:00+00",33266,39,71,74,6,180.16
"2018-06-24 16:18:00+00",33266,42,74,69,6,180.16
"2018-06-24 16:19:00+00",34555,33,82,94,6,180.16
"2018-06-24 16:20:00+00",34720,41,79,149,6,180.16
"2018-06-24 16:21:00+00",35567,68,75,96,6,180.16
"2018-06-24 16:22:00+00",36095,64,144,110,6,180.16
"2018-06-24 16:23:00+00",36870,66,93,102,6,180.16
"2018-06-24 16:24:00+00",37766,50,87,77,7,200.16
"2018-06-25 08:25:00+00",63642,12,47,41,2452,173616.88
"2018-06-25 08:26:00+00",60614,4,48,42,2452,173616.88
"2018-06-25 08:27:00+00",60526,6,34,18,2453,173626.88
"2018-06-25 08:28:00+00",60564,3,33,20,2454,173676.88
"2018-06-25 08:29:00+00",60808,3,40,27,2455,173681.88
"2018-06-25 08:30:00+00",61035,3,33,11,2456,173696.88
"2018-06-25 19:01:00+00",110231,23,70,94,3250,228503.53
"2018-06-25 19:02:00+00",110231,14,131,65,3251,228563.53
"2018-06-25 19:03:00+00",115685,11,64,42,3254,228658.53
"2018-06-25 19:04:00+00",113292,17,45,37,3254,228658.53
"2018-06-25 19:05:00+00",113292,16,54,35,3257,228728.53
"2018-06-25 19:06:00+00",107615,20,68,34,3257,228728.53
"2018-06-25 19:07:00+00",106662,11,94,51,3260,228873.53
"2018-06-25 19:08:00+00",106652,14,47,25,3265,229123.53
"2018-06-25 19:09:00+00",106257,23,101,72,3270,229423.53
"2018-06-25 19:10:00+00",106220,13,167,92,3275,229518.53
"2018-06-25 19:11:00+00",106163,20,115,54,3277,229553.53
"2018-06-25 19:12:00+00",106012,15,95,57,3283,229683.53
"2018-06-25 19:13:00+00",106211,12,156,83,3284,229708.53
"2018-06-25 19:14:00+00",106153,14,59,39,3291,230013.53
"2018-06-25 19:15:00+00",106153,20,60,27,3293,230219.53
"2018-06-25 19:16:00+00",106123,18,64,40,3296,230304.53
"2018-06-25 19:17:00+00",106078,21,97,52,3305,231589.53
"2018-06-25 19:18:00+00",106330,13,125,75,3308,231659.53
"2018-06-25 19:19:00+00",106548,15,261,238,3312,231784.53
"2018-06-25 19:20:00+00",106543,16,187,182,3316,231909.53
"2018-06-25 19:21:00+00",106806,18,172,63,3319,232102.53
"2018-06-25 19:22:00+00",106993,16,96,85,3324,233278.64
"2018-06-25 19:23:00+00",107415,13,65,74,3327,233463.64
"2018-06-25 19:24:00+00",107712,14,45,24,3329,233513.64
"2018-06-25 19:25:00+00",108126,18,31,13,3329,233513.64
"2018-06-25 19:26:00+00",107974,12,28,15,3330,233538.64
"2018-06-25 19:27:00+00",108772,10,41,23,3331,233563.64
"2018-06-25 19:28:00+00",108581,16,56,19,3334,233848.64
"2018-06-25 19:29:00+00",108486,6,60,36,3334,233848.64
"2018-06-25 19:30:00+00",108113,14,56,46,3334,233848.64
"2018-06-25 19:31:00+00",108113,19,70,56,3335,233857.65
"2018-06-25 19:32:00+00",107897,11,33,14,3338,233917.65
"2018-06-25 19:33:00+00",107409,12,38,24,3340,233927.65
"2018-06-25 19:34:00+00",106438,7,64,51,3340,233927.65
"2018-06-25 19:35:00+00",106232,11,48,65,3341,234077.65
"2018-06-25 19:36:00+00",105971,11,40,31,3342,234091.65
"2018-06-25 19:37:00+00",105971,13,38,16,3344,234126.65
"2018-06-25 19:38:00+00",106235,18,36,19,3345,234226.65
"2018-06-25 19:39:00+00",105981,12,32,22,3346,234251.65
"2018-06-25 19:40:00+00",106141,7,44,32,3346,234251.65
"2018-06-25 19:41:00+00",105860,5,34,36,3346,234251.65
"2018-06-25 19:42:00+00",106036,9,65,112,3348,234501.65
"2018-06-25 19:43:00+00",106036,12,46,19,3349,234526.65
"2018-06-25 19:44:00+00",104878,11,39,30,3350,234551.65
"2018-06-25 19:45:00+00",104878,9,19,16,3350,234551.65
"2018-06-25 19:46:00+00",104675,9,20,25,3351,234651.65
"2018-06-25 19:47:00+00",104880,7,20,7,3352,234701.65
"2018-06-25 19:48:00+00",105090,11,19,9,3353,234726.65
"2018-06-25 19:49:00+00",105090,10,22,23,3353,234726.65
"2018-06-25 19:50:00+00",105818,11,37,16,3354,234751.65
"2018-06-25 19:51:00+00",105866,5,28,22,3354,234751.65
"2018-06-25 19:52:00+00",105866,10,29,49,3355,234756.65
"2018-06-25 19:53:00+00",105492,11,170,426,3355,234756.65
"2018-06-25 19:54:00+00",105812,13,53,61,3356,234806.65
"2018-06-25 19:55:00+00",105812,10,59,19,3357,234846.65
"2018-06-25 19:56:00+00",105778,13,34,16,3358,235096.65
"2018-06-25 19:57:00+00",104033,14,46,12,3358,235096.65
"2018-06-25 19:58:00+00",104033,13,32,19,3362,235221.65
"2018-06-25 19:59:00+00",103641,11,67,38,3363,235231.65
"2018-06-25 20:00:00+00",104000,14,36,43,3365,235281.65
"2018-06-25 20:01:00+00",104000,12,33,29,3366,235306.65
"2018-06-25 20:02:00+00",104861,15,28,22,3369,235421.65
"2018-06-25 20:03:00+00",104789,8,32,17,3376,235617.65
"2018-06-25 20:04:00+00",104790,20,52,39,3380,236187.65
"2018-06-25 20:05:00+00",104831,10,48,34,3387,236402.65
"2018-06-25 20:06:00+00",105337,15,35,36,3389,236452.65
"2018-06-25 20:07:00+00",105337,11,19,27,3391,236497.65
"2018-06-25 20:08:00+00",107101,7,22,22,3395,236580.65
"2018-06-25 20:09:00+00",107399,8,27,13,3397,236595.65
"2018-06-25 20:10:00+00",107399,16,41,26,3397,236595.65
"2018-06-25 20:11:00+00",108229,17,19,11,3398,236645.65
"2018-06-25 20:12:00+00",108669,11,26,28,3400,236685.65
"2018-06-25 20:13:00+00",109330,17,23,4,3400,236685.65
"2018-06-25 20:14:00+00",109330,10,42,22,3402,236720.65
"2018-06-25 20:15:00+00",109806,11,39,22,3402,236720.65
"2018-06-25 20:16:00+00",110291,11,159,375,3405,236805.65
"2018-06-25 20:17:00+00",110766,17,136,333,3405,236805.65
"2018-06-25 20:18:00+00",110766,23,53,46,3407,236820.65
"2018-06-25 20:19:00+00",112485,18,61,19,3408,236870.65
"2018-06-25 20:20:00+00",112485,19,86,45,3410,236900.65
"2018-06-25 20:21:00+00",112485,15,69,37,3410,236900.65
"2018-06-25 20:22:00+00",0,11,40,15,3412,236950.65
"2018-06-25 20:23:00+00",110393,11,58,21,3415,237030.65
"2018-06-25 20:24:00+00",109482,9,93,64,3420,237215.65
"2018-06-25 20:25:00+00",105353,11,106,51,3423,237260.65
"2018-06-25 20:26:00+00",107472,12,90,45,3430,237397.65
"2018-06-25 20:27:00+00",107978,12,75,36,3435,237502.65
"2018-06-25 20:28:00+00",108289,20,117,148,3438,237677.65
"2018-06-25 20:29:00+00",108489,14,94,153,3440,237707.65
"2018-06-25 20:30:00+00",108574,22,55,59,3442,237777.65
"2018-06-25 20:31:00+00",108709,13,39,21,3443,237782.65
"2018-06-25 20:32:00+00",108709,13,29,45,3444,237807.65
"2018-06-25 20:33:00+00",110217,16,37,65,3446,237907.65
"2018-06-25 20:34:00+00",110530,14,75,165,3447,237957.65
"2018-06-25 20:35:00+00",110925,12,65,168,3448,238107.65
"2018-06-25 20:36:00+00",111230,13,47,44,3448,238107.65
"2018-06-25 20:37:00+00",111229,10,47,42,3451,238162.12
"2018-06-25 20:38:00+00",111229,11,68,40,3452,238212.12
"2018-06-25 20:39:00+00",111885,14,39,79,3452,238212.12
"2018-06-25 20:40:00+00",112279,12,95,68,3453,238237.12
"2018-06-25 20:41:00+00",112217,9,62,64,3453,238237.12
"2018-06-25 20:42:00+00",112307,14,88,145,3454,238247.12
"2018-06-25 20:43:00+00",112610,8,278,171,3456,238277.12
"2018-06-25 20:44:00+00",113028,9,56,26,3456,238277.12
"2018-06-25 20:45:00+00",113171,16,42,27,3457,238297.12
"2018-06-25 20:46:00+00",113559,16,26,12,3462,238397.12
"2018-06-25 20:47:00+00",114440,13,56,23,3462,238397.12
"2018-06-25 20:48:00+00",114736,6,124,217,3462,238397.12
"2018-06-25 20:49:00+00",114862,16,142,332,3465,238517.12
"2018-06-25 20:50:00+00",115433,20,101,49,3466,238527.12
"2018-06-25 20:51:00+00",115746,19,165,86,3467,238552.12
"2018-06-25 20:52:00+00",115765,15,129,94,3470,238652.12
"2018-06-25 20:53:00+00",117764,14,67,33,3473,238712.12
"2018-06-25 20:55:00+00",113086,17,78,46,3474,238722.81
"2018-06-25 20:56:00+00",111294,12,111,63,3476,238787.81
"2018-06-25 20:57:00+00",111682,21,87,58,3478,238822.81
"2018-06-25 20:58:00+00",111905,9,84,49,3479,238832.81
"2018-06-25 20:59:00+00",111905,11,57,43,3483,238917.81
"2018-06-25 21:00:00+00",112840,10,38,17,3485,238949.47
"2018-06-25 21:01:00+00",112840,9,62,39,3486,238959.47
"2018-06-25 21:02:00+00",113680,8,131,71,3487,238984.47
"2018-06-25 21:03:00+00",114133,20,251,295,3491,239064.47
"2018-06-25 21:04:00+00",114133,17,47,44,3494,239279.47
"2018-06-25 21:05:00+00",115065,15,97,49,3496,239314.47
"2018-06-25 21:06:00+00",116933,17,85,46,3498,239439.47
"2018-06-25 21:07:00+00",116933,15,88,50,3503,239809.47
"2018-06-25 21:08:00+00",118394,16,43,31,3503,239809.47
"2018-06-25 21:09:00+00",118531,14,60,41,3505,240319.47
"2018-06-25 21:10:00+00",119191,16,55,34,3505,240319.47
"2018-06-25 21:11:00+00",119644,9,41,22,3511,240879.47
"2018-06-25 21:12:00+00",119668,8,46,32,3515,241199.47
"2018-06-25 21:13:00+00",120544,11,24,10,3516,241224.47
"2018-06-25 21:14:00+00",121118,6,34,12,3516,241224.47
"2018-06-25 21:15:00+00",121438,14,41,30,3516,241224.47
"2018-06-25 21:16:00+00",121350,12,64,53,3517,241229.47
"2018-06-25 21:17:00+00",121697,10,118,184,3518,241239.47
"2018-06-25 21:18:00+00",121863,8,124,37,3518,241239.47
