"time","num_viewers","num_tweets","num_chats","num_emotes","num_donations","total_donations"
"2020-01-06 11:09:00+00",90268,4,44,14,3949,155215.53
"2020-01-06 11:10:00+00",90405,2,27,7,3950,155235.53
"2020-01-06 11:11:00+00",90556,5,17,4,3951,155255.53
"2020-01-06 11:12:00+00",90533,12,15,1,3951,155255.53
"2020-01-06 11:13:00+00",90425,4,28,23,3951,155255.53
"2020-01-06 11:14:00+00",90443,10,95,92,3953,155305.53
"2020-01-06 11:15:00+00",90503,10,17,19,3954,155310.53
"2020-01-06 11:16:00+00",90702,7,33,18,3954,155310.53
"2020-01-06 11:17:00+00",90850,10,109,157,3955,155360.53
"2020-01-06 11:18:00+00",91032,10,53,43,3955,155360.53
"2020-01-06 11:19:00+00",91459,8,16,12,3955,155360.53
"2020-01-06 11:20:00+00",91447,9,21,8,3955,155360.53
"2020-01-06 11:21:00+00",91323,8,34,11,3955,155360.53
"2020-01-06 11:22:00+00",91507,3,16,4,3955,155360.53
"2020-01-06 11:23:00+00",91475,6,29,8,3955,155360.53
"2020-01-06 11:24:00+00",91475,5,17,4,3955,155360.53
"2020-01-06 11:25:00+00",91560,3,25,6,3955,155360.53
"2020-01-06 11:26:00+00",91674,8,41,18,3956,155385.53
"2020-01-06 11:27:00+00",91550,9,46,37,3956,155385.53
"2020-01-06 11:28:00+00",91600,10,23,14,3957,155396.63
"2020-01-06 11:29:00+00",91791,5,14,2,3958,155416.63
"2020-01-06 11:30:00+00",92004,7,43,12,3958,155416.63
"2020-01-06 11:31:00+00",91997,7,21,5,3958,155416.63
"2020-01-06 11:32:00+00",91871,2,29,12,3958,155416.63
"2020-01-06 11:33:00+00",91535,9,46,29,3959,155441.63
"2020-01-06 11:34:00+00",91653,7,35,31,3959,155441.63
"2020-01-06 11:35:00+00",91959,21,29,17,3960,155456.63
"2020-01-06 11:37:00+00",91822,5,25,16,3961,155461.63
"2020-01-06 11:38:00+00",91922,6,14,4,3962,155481.83
"2020-01-06 11:39:00+00",92074,2,21,11,3962,155481.83
"2020-01-06 11:40:00+00",92212,5,24,14,3963,155506.83
"2020-01-06 11:41:00+00",92375,8,20,19,3963,155506.83
"2020-01-06 11:42:00+00",92103,6,22,13,3963,155506.83
"2020-01-06 11:43:00+00",91984,0,16,14,3964,155556.83
"2020-01-06 11:44:00+00",91941,5,31,6,3965,155581.83
"2020-01-06 11:45:00+00",91987,4,16,10,3966,155631.83
"2020-01-06 11:46:00+00",92166,11,22,16,3967,155681.83
"2020-01-06 11:47:00+00",92384,2,11,8,3967,155681.83
"2020-01-06 11:48:00+00",92359,4,16,3,3968,155706.83
"2020-01-06 11:49:00+00",92187,5,23,4,3968,155706.83
"2020-01-06 11:50:00+00",92184,6,34,25,3968,155706.83
"2020-01-06 11:51:00+00",92505,9,57,63,3968,155706.83
"2020-01-06 11:52:00+00",92505,6,37,24,3968,155706.83
"2020-01-06 11:53:00+00",92560,4,29,10,3968,155706.83
"2020-01-06 11:54:00+00",92612,5,27,13,3968,155706.83
"2020-01-06 11:55:00+00",92661,4,44,37,3968,155706.83
"2020-01-06 11:56:00+00",93084,4,36,21,3968,155706.83
"2020-01-06 11:57:00+00",92903,6,32,29,3968,155706.83
"2020-01-06 11:58:00+00",92609,8,28,14,3968,155706.83
"2020-01-06 11:59:00+00",92612,3,36,35,3968,155706.83
"2020-01-06 12:00:00+00",92603,6,32,12,3968,155706.83
"2020-01-06 12:01:00+00",91790,9,28,20,3969,155714.53
"2020-01-06 12:02:00+00",91177,4,28,16,3969,155714.53
"2020-01-06 12:03:00+00",91177,5,22,8,3971,155744.53
"2020-01-06 12:04:00+00",90940,4,16,1,3971,155744.53
"2020-01-06 12:05:00+00",90674,5,33,9,3971,155744.53
"2020-01-06 12:06:00+00",90736,6,66,72,3973,155778.53
"2020-01-06 12:07:00+00",90908,7,41,27,3973,155778.53
"2020-01-06 12:08:00+00",90852,6,32,10,3973,155778.53
"2020-01-06 12:09:00+00",90873,4,27,17,3974,155798.53
"2020-01-06 12:10:00+00",91077,6,29,26,3974,155798.53
"2020-01-06 12:11:00+00",90962,5,11,11,3974,155798.53
"2020-01-06 12:12:00+00",90954,2,20,8,3974,155798.53
"2020-01-06 12:13:00+00",91065,5,26,7,3974,155798.53
"2020-01-06 12:14:00+00",91355,7,36,25,3975,155813.53
"2020-01-06 12:15:00+00",91334,6,28,19,3975,155813.53
"2020-01-06 12:16:00+00",91207,4,36,22,3975,155813.53
"2020-01-06 12:17:00+00",91191,18,65,89,3975,155813.53
"2020-01-06 12:18:00+00",91344,9,19,13,3975,155813.53
"2020-01-06 12:19:00+00",91247,7,30,11,3976,155833.53
"2020-01-06 12:20:00+00",91229,2,45,46,3976,155833.53
"2020-01-06 12:21:00+00",91407,5,13,7,3976,155833.53
"2020-01-06 12:22:00+00",91520,1,28,32,3976,155833.53
"2020-01-06 12:23:00+00",91445,3,19,12,3976,155833.53
"2020-01-06 12:25:00+00",91685,2,7,2,3976,155833.53
"2020-01-06 12:26:00+00",91746,7,19,27,3977,155853.53
"2020-01-06 12:27:00+00",91793,6,12,7,3977,155853.53
"2020-01-06 12:28:00+00",91827,2,13,12,3977,155853.53
"2020-01-06 12:29:00+00",91975,4,26,15,3978,155953.53
"2020-01-06 12:30:00+00",91930,5,26,26,3979,155968.53
"2020-01-06 12:31:00+00",92276,13,17,15,3980,155983.53
"2020-01-06 12:32:00+00",92346,9,18,19,3980,155983.53
"2020-01-06 12:33:00+00",92339,8,21,34,3981,155993.53
"2020-01-06 12:34:00+00",92290,5,23,26,3981,155993.53
"2020-01-06 12:35:00+00",92333,4,28,18,3981,155993.53
"2020-01-06 12:36:00+00",92480,4,11,9,3981,155993.53
"2020-01-06 12:37:00+00",92707,5,28,30,3981,155993.53
"2020-01-06 12:38:00+00",92723,3,14,8,3982,156043.53
"2020-01-06 12:39:00+00",92934,2,28,19,3982,156043.53
"2020-01-06 12:40:00+00",92909,4,19,10,3983,156053.53
"2020-01-06 12:51:00+00",94041,8,32,37,3989,156298.53
"2020-01-06 12:52:00+00",94152,12,23,14,3989,156298.53
"2020-01-06 12:53:00+00",94123,10,20,11,3990,156323.53
"2020-01-06 12:54:00+00",94254,14,50,26,3990,156323.53
"2020-01-06 12:55:00+00",94451,5,23,18,3990,156323.53
"2020-01-06 12:56:00+00",94739,10,41,29,3990,156323.53
"2020-01-06 12:57:00+00",94898,7,26,19,3990,156323.53
"2020-01-06 12:58:00+00",94907,4,21,23,3990,156323.53
"2020-01-06 12:59:00+00",95448,8,68,124,3990,156323.53
"2020-01-06 13:00:00+00",95448,5,46,97,3990,156323.53
"2020-01-06 13:01:00+00",95914,10,123,444,3991,156348.53
"2020-01-06 13:02:00+00",96070,4,46,127,3992,156363.53
"2020-01-06 13:03:00+00",94395,8,19,8,3993,156388.53
"2020-01-06 13:04:00+00",93195,10,43,22,3993,156388.53
"2020-01-06 13:05:00+00",91243,12,67,35,3994,156393.53
"2020-01-06 13:06:00+00",91599,5,43,34,3995,156413.53
"2020-01-06 13:07:00+00",90279,21,40,18,3995,156413.53
"2020-01-06 13:08:00+00",90098,14,58,19,3998,156498.53
"2020-01-06 13:09:00+00",89872,14,45,12,4000,156533.53
"2020-01-06 13:10:00+00",89822,11,38,24,4003,156593.53
"2020-01-06 13:11:00+00",89822,7,114,63,4005,156638.53
"2020-01-06 13:12:00+00",89842,16,64,34,4011,156723.53
"2020-01-06 13:13:00+00",89930,13,43,29,4016,156848.53
"2020-01-06 13:14:00+00",89952,12,46,20,4023,156993.53
"2020-01-06 13:15:00+00",90094,5,37,28,4025,157008.53
"2020-01-06 13:16:00+00",90046,13,52,61,4033,157173.53
"2020-01-06 13:17:00+00",90059,13,75,55,4040,157263.53
"2020-01-06 13:18:00+00",90137,10,90,71,4045,157328.53
"2020-01-06 13:19:00+00",90299,13,42,32,4048,157368.53
"2020-01-06 13:20:00+00",90369,14,92,73,4049,157383.53
"2020-01-06 13:21:00+00",90439,15,41,32,4052,157448.53
"2020-01-06 13:22:00+00",91075,17,25,9,4054,157489.51
"2020-01-06 13:23:00+00",91110,5,41,37,4056,157504.51
"2020-01-06 13:24:00+00",91365,8,23,19,4057,157529.51
"2020-01-06 13:25:00+00",91563,7,18,11,4058,157534.51
"2020-01-06 13:26:00+00",91638,10,26,28,4059,157559.51
"2020-01-06 13:27:00+00",92085,10,22,9,4059,157559.51
"2020-01-06 13:28:00+00",92355,7,16,7,4060,157584.51
"2020-01-06 13:29:00+00",92574,9,22,11,4064,157749.51
"2020-01-06 13:30:00+00",92645,9,28,27,4064,157749.51
"2020-01-06 13:31:00+00",93075,8,12,1,4064,157749.51
"2020-01-06 13:32:00+00",92988,8,12,3,4064,157749.51
"2020-01-06 13:33:00+00",93081,4,18,6,4065,157774.51
"2020-01-06 13:34:00+00",93045,7,36,20,4067,158284.51
"2020-01-06 13:35:00+00",93199,8,19,12,4067,158284.51
"2020-01-06 13:36:00+00",93333,13,17,18,4067,158284.51
"2020-01-06 13:37:00+00",93203,7,27,16,4068,158289.51
"2020-01-06 13:38:00+00",93323,8,17,3,4068,158289.51
"2020-01-06 13:39:00+00",93273,5,14,10,4068,158289.51
"2020-01-06 13:40:00+00",93348,5,23,38,4069,158299.51
"2020-01-06 13:41:00+00",93595,9,28,24,4070,158324.51
"2020-01-06 13:42:00+00",93700,6,14,5,4072,158374.51
"2020-01-06 13:43:00+00",93734,10,28,13,4072,158374.51
"2020-01-06 13:44:00+00",93999,6,22,13,4074,158599.51
"2020-01-06 13:45:00+00",94300,9,22,10,4075,158619.51
"2020-01-06 13:46:00+00",94472,4,15,6,4077,158639.51
"2020-01-06 13:47:00+00",94480,8,29,34,4078,158654.51
"2020-01-06 13:48:00+00",94622,8,82,225,4078,158654.51
"2020-01-06 13:49:00+00",94986,4,55,39,4080,158779.51
"2020-01-06 13:50:00+00",94554,11,47,17,4081,158784.51
"2020-01-06 13:51:00+00",92907,15,54,17,4081,158784.51
"2020-01-06 13:52:00+00",92514,13,29,14,4084,158834.51
"2020-01-06 13:53:00+00",92209,7,28,14,4087,158884.51
"2020-01-06 13:54:00+00",91909,4,49,24,4089,158924.51
"2020-01-06 13:55:00+00",91903,10,33,27,4091,158959.51
"2020-01-06 13:56:00+00",91888,11,59,67,4094,159014.51
"2020-01-06 13:57:00+00",92144,5,60,75,4096,159029.51
"2020-01-06 13:58:00+00",92237,12,72,52,4105,159194.51
"2020-01-06 13:59:00+00",92370,5,42,25,4106,159204.51
"2020-01-06 14:00:00+00",92350,10,40,20,4109,159234.51
"2020-01-06 14:01:00+00",93752,9,32,15,4113,159334.51
"2020-01-06 14:02:00+00",94514,8,69,46,4115,159379.51
"2020-01-06 14:03:00+00",94804,9,49,56,4118,159619.51
"2020-01-06 14:04:00+00",95264,12,40,20,4119,159624.51
"2020-01-06 14:05:00+00",95951,9,37,16,4124,159729.51
"2020-01-06 14:06:00+00",96467,5,31,24,4126,169754.51
"2020-01-06 14:07:00+00",97194,8,26,11,4126,169754.51
"2020-01-06 14:08:00+00",97233,8,29,30,4127,169779.51
"2020-01-06 14:09:00+00",97351,12,42,44,4129,169804.51
"2020-01-06 14:10:00+00",97576,6,18,9,4130,169854.51
"2020-01-06 14:11:00+00",97631,5,31,12,4130,169854.51
"2020-01-06 14:12:00+00",98006,5,35,15,4130,169854.51
"2020-01-06 14:13:00+00",98087,7,42,23,4131,169879.51
"2020-01-06 14:14:00+00",98204,12,41,25,4134,169999.51
"2020-01-06 14:15:00+00",99195,7,36,23,4134,169999.51
"2020-01-06 14:16:00+00",99066,10,31,16,4134,169999.51
"2020-01-06 14:17:00+00",99132,9,21,9,4135,170009.51
"2020-01-06 14:18:00+00",99566,1,25,12,4136,170034.51
"2020-01-06 14:19:00+00",99800,7,46,41,4137,170044.51
"2020-01-06 14:20:00+00",99773,7,34,64,4138,170069.51
"2020-01-06 14:21:00+00",100135,12,22,19,4138,170069.51
"2020-01-06 14:22:00+00",100265,5,17,10,4142,170244.51
"2020-01-06 14:23:00+00",100441,7,23,19,4142,170244.51
"2020-01-06 14:24:00+00",100813,8,10,1,4143,170259.51
"2020-01-06 14:25:00+00",101044,11,29,28,4144,170279.51
"2020-01-06 14:26:00+00",101123,7,34,34,4144,170279.51
"2020-01-06 14:27:00+00",101290,4,24,17,4146,170324.51
"2020-01-06 14:28:00+00",101394,7,19,17,4146,170324.51
"2020-01-06 14:29:00+00",102032,5,38,19,4146,170324.51
"2020-01-06 14:30:00+00",102179,9,12,14,4150,170419.51
"2020-01-06 14:31:00+00",102514,4,17,10,4150,170419.51
"2020-01-06 14:32:00+00",102492,9,21,13,4150,170419.51
"2020-01-06 14:33:00+00",103029,7,33,27,4150,170419.51
"2020-01-06 14:34:00+00",103282,8,91,128,4150,170419.51
"2020-01-06 14:35:00+00",104022,14,83,150,4150,170419.51
"2020-01-06 14:36:00+00",103670,10,36,53,4151,170434.51
"2020-01-06 14:37:00+00",101960,13,34,26,4151,170434.51
"2020-01-06 14:38:00+00",100990,22,35,21,4153,170474.51
"2020-01-06 14:39:00+00",100829,13,57,36,4153,170474.51
"2020-01-06 14:40:00+00",100855,13,43,27,4154,170524.51
"2020-01-06 14:41:00+00",100290,12,21,13,4156,170574.51
"2020-01-06 14:42:00+00",100209,14,26,18,4158,170649.51
"2020-01-06 14:43:00+00",100575,15,19,4,4159,170674.51
"2020-01-06 14:44:00+00",100658,7,99,45,4161,170704.51
"2020-01-06 14:45:00+00",100673,10,86,72,4162,170709.51
"2020-01-06 14:46:00+00",100802,6,39,17,4164,170829.51
"2020-01-06 14:47:00+00",100993,16,41,36,4166,170879.51
"2020-01-06 14:48:00+00",101083,8,42,20,4166,170879.51
"2020-01-06 14:49:00+00",101257,8,39,22,4169,170919.51
"2020-01-06 14:50:00+00",101299,7,55,53,4170,170944.51
"2020-01-06 14:51:00+00",101710,12,59,52,4176,171054.51
"2020-01-06 14:52:00+00",101917,9,49,30,4178,172586.51
"2020-01-06 14:53:00+00",101862,8,31,30,4182,172681.51
"2020-01-06 14:54:00+00",102320,12,71,157,4187,172816.51
"2020-01-06 14:55:00+00",102514,19,57,59,4189,172851.51
"2020-01-06 14:56:00+00",103223,16,17,20,4189,172851.51
"2020-01-06 14:57:00+00",103602,17,24,12,4190,172866.51
"2020-01-06 14:58:00+00",104203,14,21,4,4190,172866.51
"2020-01-06 14:59:00+00",104810,4,59,46,4192,172916.51
"2020-01-06 15:00:00+00",105076,9,26,17,4193,172991.51
"2020-01-06 15:01:00+00",103793,8,21,10,4194,173016.51
"2020-01-06 15:02:00+00",103642,10,15,10,4194,173016.51
"2020-01-06 15:03:00+00",103734,9,24,11,4194,173016.51
"2020-01-06 15:04:00+00",103953,13,26,40,4194,173016.51
"2020-01-06 15:05:00+00",103977,4,34,35,4197,173076.51
"2020-01-06 15:06:00+00",104541,11,28,23,4199,173111.51
"2020-01-06 15:07:00+00",104558,10,20,14,4200,173131.51
"2020-01-06 15:08:00+00",104537,4,42,27,4200,173131.51
"2020-01-06 15:09:00+00",104899,5,26,20,4201,173141.51
"2020-01-06 15:10:00+00",104790,5,36,39,4203,173211.51
"2020-01-06 15:11:00+00",105075,9,25,22,4204,173345.21
"2020-01-06 15:12:00+00",105262,14,34,3,4205,173370.21
"2020-01-06 15:13:00+00",105524,11,26,26,4205,173370.21
"2020-01-06 15:14:00+00",105673,8,22,15,4206,173380.21
"2020-01-06 15:15:00+00",106008,8,34,34,4207,173390.21
"2020-01-06 15:16:00+00",106392,3,18,21,4207,173390.21
"2020-01-06 15:17:00+00",106514,5,30,24,4208,173410.21
"2020-01-06 15:18:00+00",106493,10,95,93,4208,173410.21
"2020-01-06 15:19:00+00",107168,6,45,52,4208,173410.21
"2020-01-06 15:20:00+00",107502,8,194,557,4208,173410.21
"2020-01-06 15:21:00+00",107795,13,98,176,4209,173415.21
"2020-01-06 15:22:00+00",107867,6,46,27,4211,173465.21
"2020-01-06 15:23:00+00",104308,12,46,34,4214,173512.53
"2020-01-06 15:24:00+00",103952,8,38,34,4217,173547.53
"2020-01-06 15:25:00+00",103548,10,41,46,4217,173547.53
"2020-01-06 15:26:00+00",103469,10,27,35,4217,173547.53
"2020-01-06 15:27:00+00",103526,10,47,24,4222,173682.53
"2020-01-06 15:28:00+00",103612,5,36,18,4225,173724.87
"2020-01-06 15:29:00+00",103540,5,31,28,4226,173749.87
"2020-01-06 15:30:00+00",103635,9,28,13,4230,173794.87
"2020-01-06 15:31:00+00",103687,13,36,26,4231,173804.87
"2020-01-06 15:32:00+00",103595,7,24,24,4232,173809.87
"2020-01-06 15:33:00+00",103457,8,15,6,4234,173869.87
"2020-01-06 15:34:00+00",103681,8,56,57,4234,173869.87
"2020-01-06 15:35:00+00",104014,13,67,41,4235,173919.87
"2020-01-06 15:36:00+00",104205,15,36,9,4235,173919.87
"2020-01-06 15:37:00+00",104602,10,50,28,4237,173944.87
"2020-01-06 15:38:00+00",105087,10,26,20,4238,173969.87
"2020-01-06 15:39:00+00",105547,5,20,16,4238,173969.87
"2020-01-06 15:40:00+00",105641,17,35,28,4239,173974.87
"2020-01-06 15:41:00+00",105894,9,34,23,4240,173999.87
"2020-01-06 15:42:00+00",106316,14,26,28,4242,174049.87
"2020-01-06 15:43:00+00",106575,10,25,17,4243,174069.87
"2020-01-06 15:44:00+00",107938,13,21,9,4243,174069.87
"2020-01-06 15:45:00+00",107579,6,36,29,4243,174069.87
"2020-01-06 15:46:00+00",107806,10,41,24,4243,174069.87
"2020-01-06 15:47:00+00",107822,8,47,109,4243,174069.87
"2020-01-06 15:48:00+00",107791,9,39,56,4246,174119.87
"2020-01-06 15:49:00+00",108150,8,44,52,4248,174149.87
"2020-01-06 15:50:00+00",108209,9,28,11,4248,174149.87
"2020-01-06 15:51:00+00",108327,11,17,29,4248,174149.87
"2020-01-06 15:52:00+00",108798,14,35,31,4250,174174.87
"2020-01-06 15:53:00+00",108995,15,52,40,4251,174224.87
"2020-01-06 15:54:00+00",109232,17,53,45,4252,174244.87
"2020-01-06 15:55:00+00",109324,5,63,81,4254,174319.87
"2020-01-06 15:56:00+00",109897,12,70,100,4255,174369.87
"2020-01-06 15:57:00+00",109963,12,45,27,4255,174369.87
"2020-01-06 15:58:00+00",108569,12,80,50,4258,174494.87
"2020-01-06 15:59:00+00",107131,16,90,85,4258,174494.87
"2020-01-06 16:00:00+00",106856,13,53,41,4259,174519.87
"2020-01-06 16:01:00+00",106520,15,66,23,4262,174589.87
"2020-01-06 16:02:00+00",105049,16,45,13,4265,174659.87
"2020-01-06 16:03:00+00",105068,7,43,26,4268,174784.87
"2020-01-06 16:04:00+00",104770,9,43,31,4272,174894.87
"2020-01-06 16:05:00+00",104633,19,63,54,4274,174929.87
"2020-01-06 16:06:00+00",104725,10,71,107,4277,174969.87
"2020-01-06 16:07:00+00",104410,9,36,61,4279,175019.87
"2020-01-06 16:08:00+00",104423,15,25,42,4282,175149.87
"2020-01-06 16:09:00+00",104435,14,30,59,4283,175159.87
"2020-01-06 16:10:00+00",104818,12,42,38,4284,175169.87
"2020-01-06 16:11:00+00",105102,12,53,41,4286,175759.87
"2020-01-06 16:12:00+00",105277,13,42,30,4292,176049.87
"2020-01-06 16:13:00+00",105366,8,42,36,4292,176049.87
"2020-01-06 16:14:00+00",105781,7,88,38,4292,176049.87
"2020-01-06 16:15:00+00",106329,13,50,27,4295,176324.87
"2020-01-06 16:16:00+00",106337,8,48,28,4296,176344.87
"2020-01-06 16:17:00+00",112996,10,28,9,4298,176394.87
"2020-01-06 16:18:00+00",119730,10,31,17,4301,176449.87
"2020-01-06 16:19:00+00",121806,7,16,5,4303,176484.87
"2020-01-06 16:20:00+00",108185,6,37,14,4305,176506.47
"2020-01-06 16:21:00+00",108643,5,21,8,4310,176586.47
"2020-01-06 16:22:00+00",108823,12,42,16,4312,176616.47
"2020-01-06 16:23:00+00",109354,15,20,7,4313,176641.47
"2020-01-06 16:24:00+00",109421,5,23,7,4313,176641.47
"2020-01-06 16:25:00+00",109742,5,17,14,4314,176691.47
"2020-01-06 16:26:00+00",109878,7,24,12,4317,176731.47
"2020-01-06 16:27:00+00",110096,11,22,3,4317,176731.47
"2020-01-06 16:28:00+00",110034,4,14,2,4320,176806.47
"2020-01-06 16:29:00+00",110327,9,29,12,4322,177006.47
"2020-01-06 16:30:00+00",110660,9,17,13,4324,177031.47
"2020-01-06 16:31:00+00",110811,7,36,15,4325,177046.47
"2020-01-06 16:32:00+00",111049,8,16,8,4326,177066.47
"2020-01-06 16:33:00+00",110811,11,20,14,4326,177066.47
"2020-01-06 16:34:00+00",111434,9,31,20,4328,177101.47
"2020-01-06 16:35:00+00",111906,8,50,33,4331,177226.47
"2020-01-06 16:36:00+00",112174,11,31,25,4333,177291.47
"2020-01-06 16:37:00+00",112367,9,38,11,4337,177376.47
"2020-01-06 16:38:00+00",112729,7,96,146,4339,177401.47
"2020-01-06 16:39:00+00",113264,8,97,156,4340,177411.47
"2020-01-06 16:40:00+00",113673,10,183,106,4340,177411.47
"2020-01-06 16:41:00+00",113221,17,124,96,4340,177411.47
"2020-01-06 16:42:00+00",112487,21,52,65,4342,177431.47
"2020-01-06 16:43:00+00",110870,10,102,51,4343,177436.47
"2020-01-06 16:44:00+00",111305,11,82,65,4350,177941.47
"2020-01-06 16:45:00+00",111368,17,41,35,4355,178026.47
"2020-01-06 16:46:00+00",111470,39,58,38,4358,178166.47
"2020-01-06 16:47:00+00",111542,22,47,157,4364,178386.47
"2020-01-06 16:48:00+00",111460,10,44,97,4368,178491.47
"2020-01-06 16:49:00+00",111181,16,35,92,4372,178571.47
"2020-01-06 16:50:00+00",111446,7,53,76,4375,178631.47
"2020-01-06 16:51:00+00",111565,13,40,49,4377,178676.47
"2020-01-06 16:52:00+00",111918,11,49,113,4380,178716.47
"2020-01-06 16:53:00+00",112361,19,63,113,4384,178841.47
"2020-01-06 16:54:00+00",112693,21,78,55,4387,178879.47
"2020-01-06 16:55:00+00",112936,21,65,33,4392,179019.47
"2020-01-06 17:13:00+00",119405,18,62,49,4474,181967.47
"2020-01-06 18:01:00+00",133758,18,62,62,4578,184912.03
"2020-01-06 16:56:00+00",113476,13,43,43,4393,179029.47
"2020-01-06 16:57:00+00",114078,11,95,60,4400,179414.47
"2020-01-06 16:58:00+00",114495,25,176,168,4407,179649.47
"2020-01-06 16:59:00+00",114937,34,81,56,4413,179784.47
"2020-01-06 17:00:00+00",115862,24,38,29,4424,179974.47
"2020-01-06 17:01:00+00",117044,12,45,44,4434,180699.47
"2020-01-06 17:02:00+00",117170,15,36,44,4445,181244.47
"2020-01-06 17:03:00+00",117636,14,36,46,4451,181389.47
"2020-01-06 17:04:00+00",118344,8,44,35,4455,181449.47
"2020-01-06 17:05:00+00",118523,10,64,56,4459,181587.47
"2020-01-06 17:06:00+00",118960,13,58,43,4461,181632.47
"2020-01-06 17:07:00+00",119328,9,73,60,4464,181722.47
"2020-01-06 17:08:00+00",118323,14,42,25,4465,181732.47
"2020-01-06 17:09:00+00",118554,8,57,39,4465,181732.47
"2020-01-06 17:10:00+00",119012,12,165,117,4466,181742.47
"2020-01-06 17:11:00+00",119066,15,54,49,4468,181807.47
"2020-01-06 17:12:00+00",119450,10,49,17,4470,181857.47
"2020-01-06 17:14:00+00",119624,17,117,42,4480,182172.47
"2020-01-06 17:15:00+00",119688,22,63,52,4481,182187.47
"2020-01-06 17:16:00+00",119802,17,95,87,4483,182222.47
"2020-01-06 17:17:00+00",119784,12,64,34,4486,182272.47
"2020-01-06 17:18:00+00",119943,13,139,100,4489,182332.47
"2020-01-06 17:19:00+00",119794,28,76,89,4491,182602.47
"2020-01-06 17:20:00+00",119680,22,77,67,4494,182662.47
"2020-01-06 17:21:00+00",119806,11,56,47,4494,182662.47
"2020-01-06 17:22:00+00",120007,11,42,34,4496,182692.47
"2020-01-06 17:23:00+00",119897,13,52,49,4498,182805.47
"2020-01-06 17:24:00+00",120135,16,28,22,4500,182855.47
"2020-01-06 17:25:00+00",120290,13,44,25,4504,182965.47
"2020-01-06 17:26:00+00",120680,17,67,64,4505,183015.47
"2020-01-06 17:27:00+00",120675,10,38,44,4509,183117.03
"2020-01-06 17:28:00+00",120743,13,23,19,4514,183192.03
"2020-01-06 17:29:00+00",121141,17,25,11,4517,183227.03
"2020-01-06 17:30:00+00",121142,9,29,17,4518,183237.03
"2020-01-06 17:31:00+00",121161,12,23,10,4521,183292.03
"2020-01-06 17:32:00+00",121196,9,32,19,4524,183327.03
"2020-01-06 17:33:00+00",121196,9,18,18,4526,183362.03
"2020-01-06 17:34:00+00",121671,12,106,115,4526,183362.03
"2020-01-06 17:35:00+00",121915,15,29,45,4526,183362.03
"2020-01-06 17:36:00+00",121752,13,22,6,4527,183372.03
"2020-01-06 17:37:00+00",121521,16,47,17,4527,183372.03
"2020-01-06 17:38:00+00",121906,13,49,42,4531,183457.03
"2020-01-06 17:39:00+00",121899,14,40,17,4532,183472.03
"2020-01-06 17:40:00+00",121905,7,30,15,4534,183507.03
"2020-01-06 17:41:00+00",122137,10,40,17,4537,183567.03
"2020-01-06 17:42:00+00",122411,10,29,23,4537,183567.03
"2020-01-06 17:43:00+00",122566,7,64,30,4538,183587.03
"2020-01-06 17:44:00+00",122626,10,44,35,4539,183612.03
"2020-01-06 17:45:00+00",122732,15,43,28,4540,183637.03
"2020-01-06 17:46:00+00",122810,13,51,26,4541,183652.03
"2020-01-06 17:47:00+00",122874,13,72,56,4542,183702.03
"2020-01-06 17:48:00+00",122889,8,65,30,4542,183702.03
"2020-01-06 17:49:00+00",123185,12,53,29,4544,183732.03
"2020-01-06 17:50:00+00",123304,5,51,43,4547,183777.03
"2020-01-06 17:51:00+00",123468,10,52,19,4548,183827.03
"2020-01-06 17:52:00+00",123400,12,35,19,4549,183847.03
"2020-01-06 17:53:00+00",123514,15,36,24,4553,183932.03
"2020-01-06 17:54:00+00",123668,10,26,19,4555,183952.03
"2020-01-06 17:55:00+00",123726,7,76,34,4563,184112.03
"2020-01-06 17:56:00+00",123659,9,29,17,4566,184172.03
"2020-01-06 17:57:00+00",123476,10,48,48,4567,184182.03
"2020-01-06 17:58:00+00",123796,9,37,29,4569,184217.03
"2020-01-06 17:59:00+00",123799,10,81,50,4571,184727.03
"2020-01-06 18:00:00+00",123916,14,60,51,4575,184787.03
"2020-01-06 18:02:00+00",128840,11,95,71,4578,184912.03
"2020-01-06 18:03:00+00",127941,11,26,20,4578,184912.03
"2020-01-06 18:04:00+00",127464,6,21,31,4579,184922.03
"2020-01-06 18:05:00+00",127310,14,41,34,4579,184922.03
"2020-01-06 18:06:00+00",127279,8,58,31,4579,184922.03
"2020-01-06 18:07:00+00",127193,11,37,20,4579,184922.03
"2020-01-06 18:08:00+00",127175,9,50,50,4581,184972.03
"2020-01-06 18:09:00+00",127351,7,35,14,4587,185097.03
"2020-01-06 18:10:00+00",127421,6,46,32,4587,185097.03
"2020-01-06 18:11:00+00",127575,8,46,33,4589,185222.03
"2020-01-06 18:12:00+00",127575,12,30,13,4594,185297.03
"2020-01-06 18:13:00+00",127496,4,37,21,4596,185322.03
"2020-01-06 18:14:00+00",127828,8,24,14,4598,185367.03
"2020-01-06 18:15:00+00",128118,5,25,6,4598,185367.03
"2020-01-06 18:16:00+00",128289,11,39,36,4601,185402.03
"2020-01-06 18:17:00+00",128797,12,39,19,4603,185432.03
"2020-01-06 18:18:00+00",128797,11,19,10,4603,185432.03
"2020-01-06 18:19:00+00",128934,9,36,36,4604,185482.03
"2020-01-06 18:20:00+00",129315,8,45,48,4604,185482.03
"2020-01-06 18:21:00+00",129242,7,46,68,4605,185492.03
"2020-01-06 18:22:00+00",129286,6,67,90,4605,185492.03
"2020-01-06 18:23:00+00",129544,7,51,41,4605,185492.03
